,id,username,tweet_text,retweets,location,created_at
0,1330194266375720965,JoeBiden,Anyone who wants a COVID-19 test should be able to get one. Period.,2609,"Wilmington, DE",2020-11-21 17:00:01
0,1330881290753757184,JoeBiden,"I pledge to be a president who seeks not to divide, but to unify.

Who doesn’t see red and blue states, but a United States.

And who will work with all my heart to win the confidence of the whole people.",5558,"Wilmington, DE",2020-11-23 14:30:00
0,1330967606585593857,JoeBiden,"Today, I’m announcing the first members of my national security and foreign policy team. They will rally the world to take on our challenges like no other—challenges that no one nation can face alone.

It’s time to restore American leadership. I trust this group to do just that. https://t.co/uKE5JG45Ts",5940,"Wilmington, DE",2020-11-23 20:13:00
0,1331071296235507713,JoeBiden,https://t.co/6aIgLN2bMk,1806,"Wilmington, DE",2020-11-24 03:05:01
1,1331066759735091203,JoeBiden,"Vice President-elect @KamalaHarris and I spent the afternoon meeting with a bipartisan group of mayors. It was just the start of what I know will be a strong partnership in the months and years ahead. Together, we’re going to beat COVID-19 and build back better. https://t.co/2oiKD7gxAi",1653,"Wilmington, DE",2020-11-24 02:47:00
0,1331256258603732993,JoeBiden,"The election is over.

It’s time to put aside the partisanship and the rhetoric designed to demonize one another.

We have to come together.",11212,"Wilmington, DE",2020-11-24 15:20:00
0,1331296970321793024,JoeBiden,We have no time to lose when it comes to our national security and foreign policy — I need a team that’s ready on day one. Tune in as I introduce key members of that team for the first time. https://t.co/eYC4hDwV05,1195,"Wilmington, DE",2020-11-24 18:01:46
0,1331307848647761925,JoeBiden,America is back.,14076,"Wilmington, DE",2020-11-24 18:45:00
0,1331316908289875972,JoeBiden,"Despite overt political pressure from the president, over the last 24 hours, MI, PA, and NV certified their results and the GSA began the transition. Still, President Trump has not conceded.

Here’s the latest from my Senior Advisor and former White House Counsel Bob Bauer. https://t.co/BvZEwI1hoH",3259,"Wilmington, DE",2020-11-24 19:21:00
0,1331342325981741056,JoeBiden,"This team is ready to lead the world, not retreat from it.

Ready to confront our adversaries, not reject our allies.

And ready to stand up for our values. https://t.co/DC0K6cJmpo",1098,"Wilmington, DE",2020-11-24 21:02:00
0,1331364473064493056,JoeBiden,Let’s begin the work to heal and unite America and the world.,4962,"Wilmington, DE",2020-11-24 22:30:00
0,1331383597685755904,JoeBiden,"I’ve long said that America leads not by the example of our power, but by the power of our example.

I am proud to put forward this incredible team that will lead by example. https://t.co/mz9twkgcil",2569,"Wilmington, DE",2020-11-24 23:46:00
0,1331398445341532161,JoeBiden,"While this team has unmatched experience and accomplishments, they also reflect the idea that we cannot meet the challenges we face with old thinking or unchanged habits. https://t.co/o9NWy59drg",1334,"Wilmington, DE",2020-11-25 00:45:00
0,1331419836325515264,JoeBiden,"I believe America is strongest when we work with our allies.

It's how we keep this country safe, counter terrorism and extremism, control this pandemic, deal with the climate crisis, and so much more.",759,"Wilmington, DE",2020-11-25 02:10:00
0,1331631229414772738,JoeBiden,The challenge before us right now is immense — we need bold action to fight this pandemic. That’s why @KamalaHarris and I are getting right to work preparing to get this virus under control.,1198,"Wilmington, DE",2020-11-25 16:10:00
0,1331661306819174408,JoeBiden,"Today, on the International Day for the Elimination of Violence Against Women, I reaffirm my commitment to ending this epidemic. A Biden-Harris administration will take bold action here at home and rejoin global efforts to confront gender-based violence in all its forms.",250,"Wilmington, DE",2020-11-25 18:09:31
1,1331661304512253954,JoeBiden,"The COVID-19 pandemic has made matters worse, creating a “shadow pandemic” for many women and girls who are largely confined to their home with their abuser and facing economic insecurity that makes escape more difficult.",209,"Wilmington, DE",2020-11-25 18:09:30
2,1331661301509222401,JoeBiden,"As many as 1 in 3 women is the victim of gender-based violence at some point in her life, and that rate is even higher for women of color, lesbian and bisexual women, transgender individuals, and other members of vulnerable or underserved communities.",604,"Wilmington, DE",2020-11-25 18:09:30
0,1331687232185372672,JoeBiden,Tune in as I deliver a Thanksgiving address on the shared sacrifices Americans are making this holiday season and how we'll get through this crisis together. https://t.co/1v8vx05N9K,1474,"Wilmington, DE",2020-11-25 19:52:32
0,1331716793149304845,JoeBiden,We need to remember: We’re at war with a virus — not with each other.,5867,"Wilmington, DE",2020-11-25 21:50:00
0,1331744978859552774,JoeBiden,For those who have lost loved ones — I know this time of year is especially difficult. I will be thinking and praying for each and every one of you at your Thanksgiving table. https://t.co/xlvaCrA1ZT,3201,"Wilmington, DE",2020-11-25 23:42:00
0,1331761084873789440,JoeBiden,"Don’t let yourself surrender to the fatigue.

America is not going to lose the war against this virus. 

We’ll get our lives back. Life is going to return to normal. I promise.",3708,"Wilmington, DE",2020-11-26 00:46:00
0,1331778449338462208,JoeBiden,This Thanksgiving — and in anticipation of all the Thanksgivings to come — let us dream again. Let us commit ourselves to thinking not only of ourselves but of others. https://t.co/FujMmmykUP,1246,"Wilmington, DE",2020-11-26 01:55:00
0,1331962915033903108,JoeBiden,"Thanksgiving has always been a special time for the Biden family. And while I know this isn’t the way many of us hoped to spend the holiday, the small act of staying home is a gift to our fellow Americans. https://t.co/4mHOEFIcjV",1261,"Wilmington, DE",2020-11-26 14:08:00
0,1332064584740392960,JoeBiden,Jill and I were honored today to talk to some of the heroes on the front lines of this crisis. We’re thankful today and every day for the nurses and firefighters who sacrifice so much to keep our communities safe. We see the very best of America in your courage and selflessness. https://t.co/5vrIXnZncz,1224,"Wilmington, DE",2020-11-26 20:52:00
0,1332152665107689475,JoeBiden,Millions of front line workers — like the firefighters and nurses I called today — worked away from their families on Thanksgiving. Our nation is grateful to all of you. https://t.co/VhHePAEzvx,2347,"Wilmington, DE",2020-11-27 02:42:00
0,1332356759994970113,JoeBiden,"This Native American Heritage Day, we give thanks to our Indigenous communities and their ancestors. As we celebrate their rich heritage and contributions, let’s commit to writing a new future together — one built on a strong partnership and filled with opportunity for all.",5798,"Wilmington, DE",2020-11-27 16:13:00
0,1332407091953364996,JoeBiden,"This is the moment where we need to steel our spines, redouble our efforts, and recommit ourselves to the fight against COVID-19.

Let’s remember: We are all in this together. https://t.co/eliNEe7XCL",1835,"Wilmington, DE",2020-11-27 19:33:00
0,1332460695015870470,JoeBiden,"This is our moment — ours together — to write a newer, bolder, more compassionate chapter in the life of our nation.",1227,"Wilmington, DE",2020-11-27 23:06:00
0,1332493158882496512,JoeBiden,"Each of us has a responsibility in our own lives to do what we can to slow the virus.

Every decision we make matters. Every decision we make can save a life. https://t.co/Rm0bYqh6eH",1101,"Wilmington, DE",2020-11-28 01:15:00
0,1332730472351240192,JoeBiden,"Small businesses are the backbone of communities across the country — and amid the pandemic, they need our help more than ever. Today, and every day, support your neighbors and strengthen your community by shopping small. #SmallBusinessSaturday https://t.co/MG9fwMi2sQ",923,"Wilmington, DE",2020-11-28 16:58:00
0,1332783824716009472,JoeBiden,"I’ve always believed we can define America in one word: Possibilities.

We’re going to build an America where everyone has the opportunity to go as far as their dreams and God-given ability will take them.",2524,"Wilmington, DE",2020-11-28 20:30:00
0,1332855798272147457,JoeBiden,We have to come together as a nation and unite around our shared goal: defeating this virus.,1676,"Wilmington, DE",2020-11-29 01:16:00
0,1333088833806630913,JoeBiden,Let me be clear: Wearing a mask is not about making your life less comfortable or taking something away. It’s to give something back to all of us — a normal life.,8440,"Wilmington, DE",2020-11-29 16:42:00
0,1333198053499490304,JoeBiden,"It’s time to put away the harsh rhetoric, lower the temperature, and listen to each other again.

To make progress, we must stop treating our opponents as our enemy. 

We are not enemies. We are Americans.",3791,"Wilmington, DE",2020-11-29 23:56:00
0,1333466572913041408,JoeBiden,"We have no time to lose to address the economic crisis we face and build our economy back better.

This team will be ready on Day One to pull every lever of government to help those hardest hit by COVID-19 and right the structural inequalities in our economy. https://t.co/cQ2MqV0mIW",919,"Wilmington, DE",2020-11-30 17:43:00
0,1333570507699085313,JoeBiden,My administration won’t just build back to the way things were before — we’re going to build back better. We’re going to ensure every single American has a fair shot to get ahead.,336,"Wilmington, DE",2020-12-01 00:36:00
0,1333586614065369089,JoeBiden,"Jill and I send our best wishes to everyone celebrating the Hmong New Year. Things look a little different this year, but we hope your festivities are safe and joyous as you mark the possibilities of new beginnings. Nyob Zoo Xyoo Tshiab!",1513,"Wilmington, DE",2020-12-01 01:40:00
0,1333602971582664704,JoeBiden,.@TTDAFLCIO President Larry Willis was a relentless champion for working families. Jill and I are keeping his loved ones in our prayers. https://t.co/n3XfhV1EDE,336,"Wilmington, DE",2020-12-01 02:45:00
0,1333833357004664832,JoeBiden,We need to deliver immediate relief for the American people and build our economy back better than ever. Tune in as I introduce key members of my economic team for the first time. https://t.co/6NNZaaWfA8,1282,"Wilmington, DE",2020-12-01 18:00:28
0,1333856391841386498,JoeBiden,My message to everyone struggling right now is this: Help is on the way.,6988,"Wilmington, DE",2020-12-01 19:32:00
0,1333879041074417664,JoeBiden,50 days until we make history and can call @KamalaHarris Madam Vice President. https://t.co/bozdb0szND,1713,"Wilmington, DE",2020-12-01 21:02:00
0,1333915027821240323,JoeBiden,"This World AIDS Day, Jill and I join with communities around the globe to remember those we've lost. Because of the hard work of advocates, activists, and frontline workers, an AIDS-free generation is within reach — and my administration will work tirelessly to make it a reality.",1923,"Wilmington, DE",2020-12-01 23:25:00
0,1333960074650218496,JoeBiden,"Today, I was proud to announce key nominations and appointments for critical economic positions in the Biden-Harris administration.

A first-rate team that will get us through the economic crisis and help build our economy back better than before. https://t.co/eSUV6ibiZ1",1066,"Wilmington, DE",2020-12-02 02:24:00
0,1334156871393968134,JoeBiden,"From the most unequal economic and jobs crisis in modern history, we can build a new American economy that works for everyone.

But we need to act now — and we have to work together.",2391,"Wilmington, DE",2020-12-02 15:26:00
0,1334213746013708293,JoeBiden,"Congratulations to the newest United States Senator @SenMarkKelly. I know he’ll serve the people of Arizona well, and I look forward to working together to build this country back better.",3331,"Wilmington, DE",2020-12-02 19:12:00
0,1334234952058068993,JoeBiden,We’re facing the worst economic crisis since the Great Depression — and Americans need immediate relief. Tune in for a discussion with workers and small business owners on how we move forward. https://t.co/mq5uLaJnAB,1110,"Wilmington, DE",2020-12-02 20:36:16
0,1334269865947893760,JoeBiden,"Let us begin the work to heal, unite, and rebuild an economy for all Americans. https://t.co/mEurf9Obdf",808,"Wilmington, DE",2020-12-02 22:55:00
0,1334305098453815298,JoeBiden,With this team — and others who we'll add in the weeks ahead — we'll create a recovery for all and get this economy moving again. https://t.co/zLvqWIwh6R,663,"Wilmington, DE",2020-12-03 01:15:00
0,1334530332167729154,JoeBiden,"Yesterday, I spent the afternoon hearing from workers and small business owners on the economic impact COVID-19 has had on their lives. Americans are hurting — it’s why as president, I’ll work to provide immediate relief and get our economy back on track. https://t.co/Cyw0DhJCpP",778,"Wilmington, DE",2020-12-03 16:10:00
0,1334573366410264577,JoeBiden,"Once a vaccine is ready and approved, @KamalaHarris and I are going to ensure it’s distributed equitably, efficiently, and free of charge to every American.",2064,"Wilmington, DE",2020-12-03 19:01:00
0,1334647856645500929,JoeBiden,"On this International Day of People with Disabilities and every day of the Biden-Harris administration, we'll be fully committed to dignity, equity, and civil rights for all people with disabilities. They'll always have a voice and be at the table for the critical work ahead.",2341,"Wilmington, DE",2020-12-03 23:57:00
0,1334673525655830528,JoeBiden,It’s time we reward hard work in America — not just wealth.,3096,"Wilmington, DE",2020-12-04 01:39:00
0,1334860256585928710,JoeBiden,"Georgia — Our work isn’t over yet.

Register to vote by December 7th, and let’s flip the Senate: https://t.co/eoxT07d7QB https://t.co/zVooYCc615",1186,"Wilmington, DE",2020-12-04 14:01:00
0,1334917885978882050,JoeBiden,"As soon as Dr. Fauci declares we have a safe vaccine, I’ll take it. https://t.co/A3peYhhOvR",1502,"Wilmington, DE",2020-12-04 17:50:00
0,1334966707769798659,JoeBiden,"I nominated @neeratanden to lead OMB because she's a brilliant policy mind with experience across government. She will help us control the virus, deal with the economic crisis, and build back better. And above all she believes what I believe: a budget should reflect our values. https://t.co/lDmnvaDwx4",417,"Wilmington, DE",2020-12-04 21:04:00
1,1334955427579084800,JoeBiden,Tune in as I deliver remarks on the final jobs report of 2020 and the state of our economy. https://t.co/JEvoHosVGv,990,"Wilmington, DE",2020-12-04 20:19:10
0,1334990866860019712,JoeBiden,"To everyone who is struggling, I promise you help is on the way. https://t.co/uDcagQAJd2",1095,"Wilmington, DE",2020-12-04 22:40:00
0,1335014774472663043,JoeBiden,"On the day I’m inaugurated, I’ll call on the public to wear a mask for 100 days.

Let’s keep our fellow Americans safe and save lives. https://t.co/HrMbxNgXrw",1331,"Wilmington, DE",2020-12-05 00:15:00
0,1335033648639213569,JoeBiden,"With less than 50 days until Inauguration Day, now is the perfect time to stock up on gear to celebrate. Head to https://t.co/j1ZK7kQnaE to find everything you need.",162,"Wilmington, DE",2020-12-05 01:30:00
0,1335234975411499008,JoeBiden,"Our country is in the middle of a dramatic spike in COVID-19 cases. Please wear a mask, keep social distancing, and limit the size of any groups. It’s our patriotic duty as Americans.",3035,"Wilmington, DE",2020-12-05 14:50:00
0,1335291598666563584,JoeBiden,"If Congress and President Trump fail to act by the end of December:

- 12 million Americans will lose unemployment benefits
- Emergency paid leave will end
- The moratorium on evictions will expire 

The situation is urgent. Americans need help and they need it now.",3270,"Wilmington, DE",2020-12-05 18:35:00
0,1335346208106291206,JoeBiden,"My dad used to say, “Joey, I don’t expect the government to solve my problems. But I expect it to understand my problems.”

Folks out there aren’t looking for a handout — they just need help. They’re in trouble through no fault of their own, and they need us to understand. https://t.co/V0OCfFXVKT",651,"Wilmington, DE",2020-12-05 22:12:00
0,1335392513364922370,JoeBiden,"I know times are tough, the challenges are daunting, but I know we can do this.

We can create an economic recovery for all. We can move from crisis to recovery to resurgence.

This is the United States of America. We’ve done it before — and we will do it again.",1759,"Wilmington, DE",2020-12-06 01:16:00
0,1335619257376247811,JoeBiden,"With COVID-19 cases rising across the nation, we need to ramp up our production of personal protective equipment. We have to ensure our brave health care workers have everything they need to safely battle this virus.",612,"Wilmington, DE",2020-12-06 16:17:00
0,1335690479351042057,JoeBiden,"The dreams of too many Americans have been deferred for too long. 

We must make the promise of this nation real for everybody — no matter their race, identity, ethnicity, or faith.",916,"Wilmington, DE",2020-12-06 21:00:00
0,1335758425284874240,JoeBiden,I promise you this: I will spare no effort — or commitment — to end this pandemic.,1198,"Wilmington, DE",2020-12-07 01:30:00
